,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
6965,Somerville,40.59771061565768,-73.79664750844047,Baskin-Robbins,40.59169970182289,-73.79884695630274,Ice Cream Shop
6966,Somerville,40.59771061565768,-73.79664750844047,Dunkin',40.59416790053712,-73.78958531658498,Donut Shop
6967,Somerville,40.59771061565768,-73.79664750844047,Super Stop & Shop,40.59025822709798,-73.79941329360008,Supermarket
6968,Somerville,40.59771061565768,-73.79664750844047,Chase Bank,40.590523,-73.797684,Bank
6969,Somerville,40.59771061565768,-73.79664750844047,Thai Kitchen By The Sea,40.59082253627519,-73.79670566426822,Thai Restaurant
6970,Somerville,40.59771061565768,-73.79664750844047,Dunkin',40.5906565,-73.7972393,Donut Shop
6971,Somerville,40.59771061565768,-73.79664750844047,Shell,40.59402469516528,-73.7894288800459,Gas Station
6972,Somerville,40.59771061565768,-73.79664750844047,20/20 Grocery,40.59555982244902,-73.78693239250127,Grocery Store
6973,Somerville,40.59771061565768,-73.79664750844047,MTA Bus - Beach Channel Dr & Beach 67 St (Q22/QM17),40.59289585839939,-73.79641592502594,Bus Stop
6974,Somerville,40.59771061565768,-73.79664750844047,Subway,40.59060258906568,-73.79730981184348,Sandwich Place
6975,Somerville,40.59771061565768,-73.79664750844047,Taco Bay,40.592979,-73.800897,Taco Place
6976,Somerville,40.59771061565768,-73.79664750844047,Almeda Playground,40.59329512801377,-73.79162017477125,Playground
6977,Somerville,40.59771061565768,-73.79664750844047,MTA Subway - Beach 67th St/Arverne By The Sea (A),40.59098503488081,-73.79649167476494,Metro Station
6978,Somerville,40.59771061565768,-73.79664750844047,Meat & Produce Inc.,40.59555534034735,-73.78777689083077,Deli / Bodega
6979,Somerville,40.59771061565768,-73.79664750844047,Vino by the Sea,40.590192,-73.79701,Wine Shop
6980,Somerville,40.59771061565768,-73.79664750844047,MTA Subway - Beach 60th St (A),40.592239818080856,-73.78942566297366,Metro Station
6981,Brookville,40.66000322733613,-73.75175310731153,Patmar Bakery,40.66543649271254,-73.75443503591416,Bakery
6982,Brookville,40.66000322733613,-73.75175310731153,Springfield Park,40.66593177436769,-73.7580643871646,Park
6983,Brookville,40.66000322733613,-73.75175310731153,Brookville Park,40.66313872051055,-73.74169194297642,Park
6984,Brookville,40.66000322733613,-73.75175310731153,Cross Island Sports & Fitness,40.66539215799292,-73.75747060035175,Gym
6985,Brookville,40.66000322733613,-73.75175310731153,Golden Krust Caribbean Restaurant,40.66530237698615,-73.75388877303439,Caribbean Restaurant
6986,Brookville,40.66000322733613,-73.75175310731153,Popeyes Louisiana Kitchen,40.66664231209729,-73.7573473852118,Fried Chicken Joint
6987,Brookville,40.66000322733613,-73.75175310731153,Dunkin',40.66663150106728,-73.75704832782073,Donut Shop
6988,Brookville,40.66000322733613,-73.75175310731153,Super Deli,40.66015253012816,-73.75155416237698,Deli / Bodega
6989,Brookville,40.66000322733613,-73.75175310731153,McDonald's,40.66522819682168,-73.75613048672676,Fast Food Restaurant
6990,Brookville,40.66000322733613,-73.75175310731153,South Conduit Deli & Grill,40.66337038081906,-73.74631232731294,Deli / Bodega
6991,Brookville,40.66000322733613,-73.75175310731153,LIRR - Laurelton Station,40.668465064812096,-73.7517786026001,Train Station
6992,Brookville,40.66000322733613,-73.75175310731153,PAY-O-MATIC,40.665238369500166,-73.75551760196686,Check Cashing Service
6993,Brookville,40.66000322733613,-73.75175310731153,Clothing Drop Bin,40.66599260405459,-73.75164985505808,Clothing Store
6994,Brookville,40.66000322733613,-73.75175310731153,Market Fresh,40.656599026438975,-73.74499903915968,Grocery Store
6995,Brookville,40.66000322733613,-73.75175310731153,MTA Bus Company - Q114/Q114LTD @ Brookville Blvd and 147th Road,40.65621718040027,-73.74493479976806,Bus Stop
6996,Brookville,40.66000322733613,-73.75175310731153,Belt Parkway at Exit 23B,40.66573903063799,-73.7472649118829,Intersection
6997,Brookville,40.66000322733613,-73.75175310731153,Burger King,40.666796792957975,-73.75263942576032,Fast Food Restaurant
6998,Brookville,40.66000322733613,-73.75175310731153,MTA NYCT Q85 (243rd Street/147th Avenue),40.65731580811156,-73.74261762572966,Bus Station
6999,Brookville,40.66000322733613,-73.75175310731153,Shell,40.66657326,-73.75793578,Gas Station
7000,Brookville,40.66000322733613,-73.75175310731153,Belt Parkway at Exit 22,40.66596373337882,-73.75796388836079,Intersection
7001,Brookville,40.66000322733613,-73.75175310731153,N1DP INC,40.6651009,-73.74379789999999,Sporting Goods Shop
7002,Bellaire,40.73301404027834,-73.73889198912481,Cara Mia Restaurant,40.7304073165559,-73.74318102324933,Italian Restaurant
7003,Bellaire,40.73301404027834,-73.73889198912481,Osaka,40.73596875525522,-73.74596793770624,Sushi Restaurant
7004,Bellaire,40.73301404027834,-73.73889198912481,Vito's Pizza,40.736299726430495,-73.74678538373162,Pizza Place
7005,Bellaire,40.73301404027834,-73.73889198912481,Alley Pond Park Adventure Course,40.735589738037525,-73.74635780049066,Park
7006,Bellaire,40.73301404027834,-73.73889198912481,Blink Fitness,40.73036,-73.74407,Gym
7007,Bellaire,40.73301404027834,-73.73889198912481,Popeyes Louisiana Kitchen,40.7282000929495,-73.74715459766198,Fried Chicken Joint
7008,Bellaire,40.73301404027834,-73.73889198912481,Nonno's Pizzeria Ristorante,40.73571159328886,-73.74656370095761,Pizza Place
7009,Bellaire,40.73301404027834,-73.73889198912481,Alley Park,40.73984829758529,-73.73435391613735,Baseball Field
7010,Bellaire,40.73301404027834,-73.73889198912481,Alley Pond Park (South Entrance),40.74184512537275,-73.73775575980194,Park
7011,Bellaire,40.73301404027834,-73.73889198912481,John's Farm Market,40.72781361254724,-73.74770319751684,Farmers Market
7012,Bellaire,40.73301404027834,-73.73889198912481,Staunton's Peruvian Restaurant & Bar,40.736065020832285,-73.74642180406556,Restaurant
7013,Bellaire,40.73301404027834,-73.73889198912481,Carvel,40.72766492771582,-73.74694964413536,Ice Cream Shop
7014,Bellaire,40.73301404027834,-73.73889198912481,Denny’s,40.733115,-73.734049,Diner
7015,Bellaire,40.73301404027834,-73.73889198912481,Cross Island YMCA,40.73296575096906,-73.72748707747468,Gym
7016,Bellaire,40.73301404027834,-73.73889198912481,Dunkin',40.736008,-73.747102,Donut Shop
7017,Bellaire,40.73301404027834,-73.73889198912481,Wendy's,40.72990928033631,-73.74382317066193,Fast Food Restaurant
7018,Bellaire,40.73301404027834,-73.73889198912481,Enterprise Rent-A-Car,40.72877187524462,-73.74550650849028,Rental Car Location
7019,Bellaire,40.73301404027834,-73.73889198912481,Subway,40.72982709815056,-73.74525455331616,Sandwich Place
7020,Bellaire,40.73301404027834,-73.73889198912481,McDonald's,40.729235557864754,-73.74439503362078,Fast Food Restaurant
7021,Bellaire,40.73301404027834,-73.73889198912481,China King,40.728896037462754,-73.73728444921935,Chinese Restaurant
7022,Bellaire,40.73301404027834,-73.73889198912481,Winchesters bar,40.733303031408994,-73.73656064367636,Convenience Store
7023,Bellaire,40.73301404027834,-73.73889198912481,7-Eleven,40.7300549470901,-73.7452746927747,Convenience Store
7024,Bellaire,40.73301404027834,-73.73889198912481,CVS pharmacy,40.729491120194105,-73.74355259364378,Pharmacy
7025,Bellaire,40.73301404027834,-73.73889198912481,Springfield & Hillside,40.72972798070701,-73.74490404122758,Scenic Lookout
7026,Bellaire,40.73301404027834,-73.73889198912481,Nathan's Famous,40.729062,-73.728936,Hot Dog Joint
7027,Bellaire,40.73301404027834,-73.73889198912481,Dunkin',40.72987415907142,-73.74537794019568,Donut Shop
7028,Bellaire,40.73301404027834,-73.73889198912481,KeyFood,40.732076026351436,-73.74067215948646,Grocery Store
7029,Bellaire,40.73301404027834,-73.73889198912481,Szechuan Kitchen,40.73293030727813,-73.73666169440489,Chinese Restaurant
7030,Bellaire,40.73301404027834,-73.73889198912481,Chick In,40.733710225535184,-73.73606633786767,Halal Restaurant
7031,Bellaire,40.73301404027834,-73.73889198912481,Dunkin' / Baskin Robbins,40.73583921313283,-73.7381114412624,Coffee Shop
7032,Bellaire,40.73301404027834,-73.73889198912481,Springfield blvd & Francis Lewis blvd,40.72909690267293,-73.73865218201014,Moving Target
7033,Bellaire,40.73301404027834,-73.73889198912481,Grand Central Parkway at Exit 22,40.73687856849235,-73.74149098992348,Intersection
7034,Bellaire,40.73301404027834,-73.73889198912481,Winchester Deli,40.73040193684499,-73.7343041643493,Deli / Bodega
7035,Bellaire,40.73301404027834,-73.73889198912481,Silvermoon Diner,40.73039667052273,-73.73428796927267,Greek Restaurant
7036,Bellaire,40.73301404027834,-73.73889198912481,MTA Q43 Bus Stop (Hillside Avenue and Range Street),40.73317411303824,-73.73308893662785,Bus Station
7037,Bellaire,40.73301404027834,-73.73889198912481,Dunkin',40.738111331402585,-73.74785177138595,Donut Shop
7038,Bellaire,40.73301404027834,-73.73889198912481,Prima Pizza Nice Ice,40.7286,-73.73671,Pizza Place
7039,Bellaire,40.73301404027834,-73.73889198912481,Prima Pizza,40.728344600033026,-73.73563207695312,Pizza Place
7040,Bellaire,40.73301404027834,-73.73889198912481,MTA-Q88,40.73020758033531,-73.7449500100609,Bus Station
7041,Bellaire,40.73301404027834,-73.73889198912481,Blue Sky Chinese Restaurant,40.735986353946366,-73.74660488105911,Chinese Restaurant
7042,Bellaire,40.73301404027834,-73.73889198912481,MTA Regional Bus Depot - Queens Village,40.72795988585216,-73.73297696667511,Bus Station
7043,Bellaire,40.73301404027834,-73.73889198912481,Mamma Lina's,40.736323882398274,-73.74667383372167,Italian Restaurant
7044,Bellaire,40.73301404027834,-73.73889198912481,Padavan/Preller Fields H.B.Q.V.B,40.73243478620795,-73.72983144380937,Baseball Field
7045,Bellaire,40.73301404027834,-73.73889198912481,Union Turnpike & Winchester Boulevard,40.73889566746573,-73.73377577295048,Intersection
7046,Bellaire,40.73301404027834,-73.73889198912481,Alley Pond Tennis Center,40.7395982251245,-73.73480213531232,Park
7047,Bellaire,40.73301404027834,-73.73889198912481,JR's Bagels,40.73543604188017,-73.74823421543498,Bagel Shop
7048,Bellaire,40.73301404027834,-73.73889198912481,Anthony's Italian Restaurant,40.7354451083573,-73.74830784070554,Italian Restaurant
7049,Bellaire,40.73301404027834,-73.73889198912481,Burger King,40.7281296,-73.7469689,Fast Food Restaurant
7050,Bellaire,40.73301404027834,-73.73889198912481,Saffron Cuisine/ Bar,40.72774054782976,-73.73123933997408,Indian Restaurant
7051,Bellaire,40.73301404027834,-73.73889198912481,Rocky Hill Pharmacy,40.72754525980498,-73.7314292766505,Pharmacy
7052,Bellaire,40.73301404027834,-73.73889198912481,Potamogeton Pond,40.72959409934954,-73.74840913460564,Park
7053,Bellaire,40.73301404027834,-73.73889198912481,By The Slice,40.727317622728165,-73.73100373354585,Pizza Place
7054,Bellaire,40.73301404027834,-73.73889198912481,Alley Pond  Park (Level 1),40.74092485137503,-73.73385071754456,Park
7055,North Corona,40.7540709990489,-73.85751790676447,Louis Armstrong House Museum,40.75462065974465,-73.86137158678545,Museum
7056,North Corona,40.7540709990489,-73.85751790676447,Los Amigos Chimichurry,40.75119479190749,-73.85692482355701,South American Restaurant
7057,North Corona,40.7540709990489,-73.85751790676447,Louis Armstrong Recreation Center/ELMCOR,40.75732397445696,-73.86107325323997,Gym / Fitness Center
7058,North Corona,40.7540709990489,-73.85751790676447,Angelo's Pizza & Restaurant,40.75066968252731,-73.86305406771083,Pizza Place
7059,North Corona,40.7540709990489,-73.85751790676447,La Cabaña Antojitos Dominicanos,40.7503009750796,-73.86288150373251,Latin American Restaurant
7060,North Corona,40.7540709990489,-73.85751790676447,La Brisa Del Cibao,40.751149520627095,-73.86333098894447,Latin American Restaurant
7061,North Corona,40.7540709990489,-73.85751790676447,Citi Field Media Lounge,40.758270632429266,-73.85538254954005,Baseball Stadium
7062,North Corona,40.7540709990489,-73.85751790676447,Queens Night Market,40.747777160820704,-73.85082721710205,Street Food Gathering
7063,North Corona,40.7540709990489,-73.85751790676447,New York Hall of Science,40.74735240984244,-73.85243066959285,Science Museum
7064,North Corona,40.7540709990489,-73.85751790676447,Las Delicias Peruvian Restaurant,40.74761297193775,-73.86053983143034,Peruvian Restaurant
7065,North Corona,40.7540709990489,-73.85751790676447,Leo's Latticini,40.746218866084426,-73.85980867981118,Deli / Bodega
7066,North Corona,40.7540709990489,-73.85751790676447,Taste of Dolly's Pizza & Pasta Restaurant,40.75128467004448,-73.8556192270517,Pizza Place
7067,North Corona,40.7540709990489,-73.85751790676447,Arthur Ashe Stadium,40.749892455368936,-73.84703725576,Tennis Stadium
7068,North Corona,40.7540709990489,-73.85751790676447,New York Hall of Science Rocket Park,40.74774321341449,-73.85214351937607,Mini Golf
7069,North Corona,40.7540709990489,-73.85751790676447,El Dorado Cafe,40.749585347944375,-73.86410858898789,South American Restaurant
7070,North Corona,40.7540709990489,-73.85751790676447,Chimi spot,40.74839669400294,-73.85767395889876,Food Truck
7071,North Corona,40.7540709990489,-73.85751790676447,Jackie Robinson Rotunda at Citi Field,40.75550109206307,-73.84627157785661,Plaza
7072,North Corona,40.7540709990489,-73.85751790676447,Practice Courts (1-5) - USTA Billie Jean King National Tennis Center,40.74911433503864,-73.84818654675951,Tennis Stadium
7073,North Corona,40.7540709990489,-73.85751790676447,US Open Player's Lounge,40.74997024083451,-73.84790513348861,Tennis Stadium
7074,North Corona,40.7540709990489,-73.85751790676447,Lorenz Latin Dance Studio,40.75762668608243,-73.86364298362538,Dance Studio
7075,North Corona,40.7540709990489,-73.85751790676447,Tony's Pizzeria & Restaurant,40.746431171773764,-73.86015845581971,Pizza Place
7076,North Corona,40.7540709990489,-73.85751790676447,Court 4 - USTA Billie Jean King National Tennis Center,40.74878503289784,-73.84798675775528,Tennis Stadium
7077,North Corona,40.7540709990489,-73.85751790676447,Wine Bar,40.75644569750206,-73.8463803643105,Wine Bar
7078,North Corona,40.7540709990489,-73.85751790676447,Sweet Occasions Bakery,40.757667962809066,-73.86505087311012,Bakery
7079,North Corona,40.7540709990489,-73.85751790676447,Mets Hall of Fame & Museum,40.75550924017731,-73.84635206057312,Museum
7080,North Corona,40.7540709990489,-73.85751790676447,US Open Player's Restaurant,40.749462,-73.847856,Restaurant
7081,North Corona,40.7540709990489,-73.85751790676447,El Pollo Peruano,40.74814554932091,-73.86314954141301,Latin American Restaurant
7082,North Corona,40.7540709990489,-73.85751790676447,Tulcingo,40.74876138853287,-73.86312803941792,Mexican Restaurant
7083,North Corona,40.7540709990489,-73.85751790676447,Lovera Grocery/Chimi Spot,40.75315302886777,-73.85996567542888,Deli / Bodega
7084,North Corona,40.7540709990489,-73.85751790676447,Blink Fitness Corona,40.75080886673038,-73.85805429691129,Gym
7085,North Corona,40.7540709990489,-73.85751790676447,Timmy's Deli,40.75118749758505,-73.85554335106734,Deli / Bodega
7086,North Corona,40.7540709990489,-73.85751790676447,SPG Suite,40.74983905807417,-73.84705897685035,Tennis Stadium
7087,North Corona,40.7540709990489,-73.85751790676447,Corona Plaza,40.74979272213218,-73.86272185676346,Park
7088,North Corona,40.7540709990489,-73.85751790676447,Rainhas Churrascaria,40.758061843767194,-73.86064284365524,Brazilian Restaurant
7089,North Corona,40.7540709990489,-73.85751790676447,La Oficina,40.75025713484043,-73.86216481410067,Bar
7090,North Corona,40.7540709990489,-73.85751790676447,The Pine Restaurant,40.75466135707651,-73.85392465242302,Hotel Bar
7091,North Corona,40.7540709990489,-73.85751790676447,Mama's Backyard,40.74611728794566,-73.85974892929815,Bakery
7092,North Corona,40.7540709990489,-73.85751790676447,Kung Fu Tea,40.7480801,-73.8635243,Coffee Shop
7093,North Corona,40.7540709990489,-73.85751790676447,Chimi Truck,40.74946427738598,-73.85771990167066,Food Truck
7094,North Corona,40.7540709990489,-73.85751790676447,Keith's Grill,40.757474148817316,-73.84665886988778,Burger Joint
7095,North Corona,40.7540709990489,-73.85751790676447,T-Mobile,40.750097452026424,-73.86256038229476,Mobile Phone Shop
7096,North Corona,40.7540709990489,-73.85751790676447,Rizo's Beauty Salon,40.748219418490116,-73.86316289558462,Salon / Barbershop
7097,North Corona,40.7540709990489,-73.85751790676447,Los Tres Potrillos,40.75171913778217,-73.85520402280633,Mexican Restaurant
7098,North Corona,40.7540709990489,-73.85751790676447,Rite Aid,40.749399,-73.863206,Pharmacy
7099,North Corona,40.7540709990489,-73.85751790676447,Chase Bank,40.750726,-73.863336,Bank
7100,North Corona,40.7540709990489,-73.85751790676447,Pico Rico,40.757641393426326,-73.86516037326564,Peruvian Restaurant
7101,North Corona,40.7540709990489,-73.85751790676447,King Empanadas,40.75251260909173,-73.85968470769245,Caribbean Restaurant
7102,North Corona,40.7540709990489,-73.85751790676447,Enterprise Rent-A-Car,40.760029288901684,-73.8607716411434,Rental Car Location
7103,North Corona,40.7540709990489,-73.85751790676447,Estrella Latina,40.750338751906476,-73.86191103473416,Latin American Restaurant
7104,North Corona,40.7540709990489,-73.85751790676447,Porsche Grille,40.75748524193362,-73.84661260181572,American Restaurant
7105,North Corona,40.7540709990489,-73.85751790676447,Walgreens,40.7495092,-73.8623191,Pharmacy
7106,North Corona,40.7540709990489,-73.85751790676447,Papa John's Pizza,40.746634435899196,-73.86403515690546,Pizza Place
7107,North Corona,40.7540709990489,-73.85751790676447,Key Food,40.75191849618462,-73.86554724471563,Supermarket
7108,North Corona,40.7540709990489,-73.85751790676447,El Fogon Costeno,40.75777004156037,-73.85988884203466,Latin American Restaurant
